mapping_source	mapping_set_label	subject_category	subject_id	subject_label	predicate_id	object_id	object_label	object_category	confidence	mapping_cardinality	mapping_justification	author_label	reviewer_label	mapping_date	subject_source_version	cnt
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27695	Repair, primary, disrupted ligament, ankle; collateral	skos:exactMatch	OMOP:2105322	Repair, primary, disrupted ligament, ankle; collateral	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27758	Open treatment of tibial shaft fracture (with or without fibular fracture), with plate/screws, with or without cerclage	skos:exactMatch	OMOP:2105369	Open treatment of tibial shaft fracture (with or without fibular fracture), with plate/screws, with or without cerclage	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27810	Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); with manipulation	skos:exactMatch	OMOP:2105404	Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); with manipulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27818	Closed treatment of trimalleolar ankle fracture; with manipulation	skos:exactMatch	OMOP:2105407	Closed treatment of trimalleolar ankle fracture; with manipulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	27823	Open treatment of trimalleolar ankle fracture, includes internal fixation, when performed, medial and/or lateral malleolus; with fixation of posterior lip	skos:exactMatch	OMOP:2105409	Open treatment of trimalleolar ankle fracture, includes internal fixation, when performed, medial and/or lateral malleolus; with fixation of posterior lip	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28104	Excision or curettage of bone cyst or benign tumor, tarsal or metatarsal, except talus or calcaneus	skos:exactMatch	OMOP:2105528	Excision or curettage of bone cyst or benign tumor, tarsal or metatarsal, except talus or calcaneus	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28435	Closed treatment of talus fracture; with manipulation	skos:exactMatch	OMOP:2105713	Closed treatment of talus fracture; with manipulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28730	Arthrodesis, midtarsal or tarsometatarsal, multiple or transverse	skos:exactMatch	OMOP:2105787	Arthrodesis, midtarsal or tarsometatarsal, multiple or transverse	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Nervous system	64425	Injection(s), anesthetic agent(s) and/or steroid; ilioinguinal, iliohypogastric nerves	skos:exactMatch	OMOP:2110758	Injection(s), anesthetic agent(s) and/or steroid; ilioinguinal, iliohypogastric nerves	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Nervous system	64483	Injection(s), anesthetic agent(s) and/or steroid; transforaminal epidural, with imaging guidance (fluoroscopy or CT), lumbar or sacral, single level	skos:exactMatch	OMOP:2110774	Injection(s), anesthetic agent(s) and/or steroid; transforaminal epidural, with imaging guidance (fluoroscopy or CT), lumbar or sacral, single level	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Respiratory system	31615	Tracheobronchoscopy through established tracheostomy incision	skos:exactMatch	OMOP:2106582	Tracheobronchoscopy through established tracheostomy incision	Observation	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Respiratory system	31652	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with endobronchial ultrasound (EBUS) guided transtracheal and/or transbronchial sampling (eg, aspiration[s]/biopsy[ies]), one or two mediastinal and/or hilar lymph node stat	skos:exactMatch	OMOP:42628055	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with endobronchial ultrasound (EBUS) guided transtracheal and/or transbronchial sampling (eg, aspiration[s]/biopsy[ies]), one or two mediastinal and/or hilar lymph node stat	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	50590	Lithotripsy, extracorporeal shock wave	skos:exactMatch	OMOP:2109635	Lithotripsy, extracorporeal shock wave	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	51705	Change of cystostomy tube; simple	skos:exactMatch	OMOP:2109733	Change of cystostomy tube; simple	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	52001	Cystourethroscopy with irrigation and evacuation of multiple obstructing clots	skos:exactMatch	OMOP:2109767	Cystourethroscopy with irrigation and evacuation of multiple obstructing clots	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	52354	Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with biopsy and/or fulguration of ureteral or renal pelvic lesion	skos:exactMatch	OMOP:2109818	Cystourethroscopy, with ureteroscopy and/or pyeloscopy; with biopsy and/or fulguration of ureteral or renal pelvic lesion	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51020	Amylase, Joint Fluid|Joint Fluid|U/L	skos:exactMatch	OMOP:3004142	Amylase [Enzymatic activity/volume] in Synovial fluid	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51258	Osmotic Fragility|Blood|	skos:exactMatch	OMOP:3032605	Osmotic fragility [Interpretation] of Red Blood Cells	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	6
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51327	CD55|Bone Marrow|%	skos:exactMatch	OMOP:3033246	CD55 cells/100 cells in Bone marrow	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	52184	TCR Alpha-Beta|Blood|%	skos:exactMatch	OMOP:21493682	TCR alpha beta cells/100 CD3 cells in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	6
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	52185	TCR Gamma-Delta|Blood|%	skos:exactMatch	OMOP:21493683	TCR gamma delta cells/100 CD3 cells in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	6
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	52319	CD 1a|Bone Marrow|%	skos:exactMatch	OMOP:3039636	CD1a cells/100 cells in Bone marrow	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	6
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	50961	Ureteral endoscopy through established ureterostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with removal of foreign body or calculus	skos:narrowMatch	OMOP:2109687	Ureteral endoscopy through established ureterostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with removal of foreign body or calculus	Procedure	1	1:n	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	52276	Cystourethroscopy with direct vision internal urethrotomy	skos:narrowMatch	OMOP:2109782	Cystourethroscopy with direct vision internal urethrotomy	Procedure	1	1:n	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Arthro, loose body + chondro	G0289	Arthroscopy, knee, surgical, for removal of loose body, foreign body, debridement/shaving of articular cartilage (chondroplasty) at the time of other surgical knee arthroscopy in a different compartment of the same knee	skos:exactMatch	OMOP:2617368	Arthroscopy, knee, surgical, for removal of loose body, foreign body, debridement/shaving of articular cartilage (chondroplasty) at the time of other surgical knee arthroscopy in a different compartment of the same knee	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Atherectomy (Open or Percutaneous) for Supra-Inguinal Arteries and Other Undefined Category Codes	0291T	Intravascular optical coherence tomography (coronary native vessel or graft) during diagnostic evaluation and/or therapeutic intervention, including imaging supervision, interpretation, and report; initial vessel (List separately in addition to primary pr	skos:exactMatch	OMOP:43527880	Intravascular optical coherence tomography (coronary native vessel or graft) during diagnostic evaluation and/or therapeutic intervention, including imaging supervision, interpretation, and report; initial vessel (List separately in addition to primary pr	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular	93563	Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for selective coronary angiography during congenital heart catheterization (List separately in addition to code for primary procedure)	skos:exactMatch	OMOP:40756840	Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for selective coronary angiography during congenital heart catheterization (List separately in addition to code for primary procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular	93651	Intracardiac catheter ablation of arrhythmogenic focus; for treatment of supraventricular tachycardia by ablation of fast or slow atrioventricular pathways, accessory atrioventricular connections or other atrial foci, singly or in combination	skos:exactMatch	OMOP:2313939	Intracardiac catheter ablation of arrhythmogenic focus; for treatment of supraventricular tachycardia by ablation of fast or slow atrioventricular pathways, accessory atrioventricular connections or other atrial foci, singly or in combination	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	33207	Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular	skos:exactMatch	OMOP:2106987	Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); ventricular	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	33225	Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pulse generator (eg, for upgrade to dual chamber system) (List separately in addition to code for primary pro	skos:exactMatch	OMOP:2107024	Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pulse generator (eg, for upgrade to dual chamber system) (List separately in addition to code for primary pro	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	35301	Thromboendarterectomy, including patch graft, if performed; carotid, vertebral, subclavian, by neck incision	skos:exactMatch	OMOP:2107740	Thromboendarterectomy, including patch graft, if performed; carotid, vertebral, subclavian, by neck incision	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	36120	Introduction of needle or intracatheter; retrograde brachial artery	skos:exactMatch	OMOP:2108074	Introduction of needle or intracatheter; retrograde brachial artery	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	36430	Transfusion, blood or blood components	skos:exactMatch	OMOP:2108119	Transfusion, blood or blood components	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	36558	Insertion of tunneled centrally inserted central venous catheter, without subcutaneous port or pump; age 5 years or older	skos:exactMatch	OMOP:2108202	Insertion of tunneled centrally inserted central venous catheter, without subcutaneous port or pump; age 5 years or older	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	36578	Replacement, catheter only, of central venous access device, with subcutaneous port or pump, central or peripheral insertion site	skos:exactMatch	OMOP:2108224	Replacement, catheter only, of central venous access device, with subcutaneous port or pump, central or peripheral insertion site	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	37215	Transcatheter placement of intravascular stent(s), cervical carotid artery, open or percutaneous, including angioplasty, when performed, and radiological supervision and interpretation; with distal embolic protection	skos:exactMatch	OMOP:2108350	Transcatheter placement of intravascular stent(s), cervical carotid artery, open or percutaneous, including angioplasty, when performed, and radiological supervision and interpretation; with distal embolic protection	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	37766	Stab phlebectomy of varicose veins, 1 extremity; more than 20 incisions	skos:exactMatch	OMOP:2108407	Stab phlebectomy of varicose veins, 1 extremity; more than 20 incisions	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	43194	Esophagoscopy, rigid, transoral; with removal of foreign body(s)	skos:exactMatch	OMOP:44816407	Esophagoscopy, rigid, transoral; with removal of foreign body(s)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	43450	Dilation of esophagus, by unguided sound or bougie, single or multiple passes	skos:exactMatch	OMOP:2108946	Dilation of esophagus, by unguided sound or bougie, single or multiple passes	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	45171	Excision of rectal tumor, transanal approach; not including muscularis propria (ie, partial thickness)	skos:exactMatch	OMOP:40756981	Excision of rectal tumor, transanal approach; not including muscularis propria (ie, partial thickness)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	45300	Proctosigmoidoscopy, rigid; diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure)	skos:exactMatch	OMOP:2109169	Proctosigmoidoscopy, rigid; diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	45999	Unlisted procedure, rectum	skos:exactMatch	OMOP:2109229	Unlisted procedure, rectum	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	46270	Surgical treatment of anal fistula (fistulectomy/fistulotomy); subcutaneous	skos:exactMatch	OMOP:2109252	Surgical treatment of anal fistula (fistulectomy/fistulotomy); subcutaneous	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	46280	Surgical treatment of anal fistula (fistulectomy/fistulotomy); transsphincteric, suprasphincteric, extrasphincteric or multiple, including placement of seton, when performed	skos:exactMatch	OMOP:2109254	Surgical treatment of anal fistula (fistulectomy/fistulotomy); transsphincteric, suprasphincteric, extrasphincteric or multiple, including placement of seton, when performed	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	46320	Excision of thrombosed hemorrhoid, external	skos:exactMatch	OMOP:2109257	Excision of thrombosed hemorrhoid, external	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	46930	Destruction of internal hemorrhoid(s) by thermal energy (eg, infrared coagulation, cautery, radiofrequency)	skos:exactMatch	OMOP:2109296	Destruction of internal hemorrhoid(s) by thermal energy (eg, infrared coagulation, cautery, radiofrequency)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	49081	Peritoneocentesis, abdominal paracentesis, or peritoneal lavage (diagnostic or therapeutic); subsequent (Deprecated)	skos:exactMatch	OMOP:2109439	Peritoneocentesis, abdominal paracentesis, or peritoneal lavage (diagnostic or therapeutic); subsequent (Deprecated)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	49590	Repair spigelian hernia	skos:exactMatch	OMOP:2109510	Repair spigelian hernia	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Endocrine system	60210	Partial thyroid lobectomy, unilateral; with or without isthmusectomy	skos:exactMatch	OMOP:2110367	Partial thyroid lobectomy, unilateral; with or without isthmusectomy	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Endocrine system	60254	Thyroidectomy, total or subtotal for malignancy; with radical neck dissection	skos:exactMatch	OMOP:2110373	Thyroidectomy, total or subtotal for malignancy; with radical neck dissection	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Endocrine system	60502	Parathyroidectomy or exploration of parathyroid(s); re-exploration	skos:exactMatch	OMOP:2110384	Parathyroidectomy or exploration of parathyroid(s); re-exploration	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Eye and ocular adnexa	66711	Ciliary body destruction; cyclophotocoagulation, endoscopic, without concomitant removal of crystalline lens	skos:exactMatch	OMOP:2110997	Ciliary body destruction; cyclophotocoagulation, endoscopic, without concomitant removal of crystalline lens	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Eye and ocular adnexa	67025	Injection of vitreous substitute, pars plana or limbal approach (fluid-gas exchange), with or without aspiration (separate procedure)	skos:exactMatch	OMOP:2111023	Injection of vitreous substitute, pars plana or limbal approach (fluid-gas exchange), with or without aspiration (separate procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Eye and ocular adnexa	67040	Vitrectomy, mechanical, pars plana approach; with endolaser panretinal photocoagulation	skos:exactMatch	OMOP:2111031	Vitrectomy, mechanical, pars plana approach; with endolaser panretinal photocoagulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Eye and ocular adnexa	67875	Temporary closure of eyelids by suture (eg, Frost suture)	skos:exactMatch	OMOP:2111107	Temporary closure of eyelids by suture (eg, Frost suture)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Female genital system	57500	Biopsy of cervix, single or multiple, or local excision of lesion, with or without fulguration (separate procedure)	skos:exactMatch	OMOP:2110149	Biopsy of cervix, single or multiple, or local excision of lesion, with or without fulguration (separate procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Female genital system	57720	Trachelorrhaphy, plastic repair of uterine cervix, vaginal approach	skos:exactMatch	OMOP:2110165	Trachelorrhaphy, plastic repair of uterine cervix, vaginal approach	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Female genital system	58146	Myomectomy, excision of fibroid tumor(s) of uterus, 5 or more intramural myomas and/or intramural myomas with total weight greater than 250 g, abdominal approach	skos:exactMatch	OMOP:2110174	Myomectomy, excision of fibroid tumor(s) of uterus, 5 or more intramural myomas and/or intramural myomas with total weight greater than 250 g, abdominal approach	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Hydration,therapeutic,prophylactic,diagnostic injections and infusions,and chemotherapy and other highly complex drug or highly complex biologic agent administration	96366	Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)	skos:exactMatch	OMOP:2314207	Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	11040	Debridement; skin, partial thickness (Deprecated)	skos:exactMatch	OMOP:42733209	Debridement; skin, partial thickness (Deprecated)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	15241	Full thickness graft, free, including direct closure of donor site, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands, and/or feet; each additional 20 sq cm, or part thereof (List separately in addition to code for primary procedure)	skos:exactMatch	OMOP:2102334	Full thickness graft, free, including direct closure of donor site, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands, and/or feet; each additional 20 sq cm, or part thereof (List separately in addition to code for primary procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	15630	Delay of flap or sectioning of flap (division and inset); at eyelids, nose, ears, or lips	skos:exactMatch	OMOP:2102398	Delay of flap or sectioning of flap (division and inset); at eyelids, nose, ears, or lips	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	15736	Muscle, myocutaneous, or fasciocutaneous flap; upper extremity	skos:exactMatch	OMOP:2102413	Muscle, myocutaneous, or fasciocutaneous flap; upper extremity	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	15740	Flap; island pedicle requiring identification and dissection of an anatomically named axial vessel	skos:exactMatch	OMOP:2102415	Flap; island pedicle requiring identification and dissection of an anatomically named axial vessel	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	15825	Rhytidectomy; neck with platysmal tightening (platysmal flap, P-flap)	skos:exactMatch	OMOP:2102472	Rhytidectomy; neck with platysmal tightening (platysmal flap, P-flap)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	15828	Rhytidectomy; cheek, chin, and neck	skos:exactMatch	OMOP:2102474	Rhytidectomy; cheek, chin, and neck	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	19361	Breast reconstruction; with latissimus dorsi flap	skos:exactMatch	OMOP:2102758	Breast reconstruction; with latissimus dorsi flap	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Maternity care and delivery	59412	External cephalic version, with or without tocolysis	skos:exactMatch	OMOP:2110310	External cephalic version, with or without tocolysis	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	20552	Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)	skos:exactMatch	OMOP:2102897	Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	23120	Claviculectomy; partial	skos:exactMatch	OMOP:2103632	Claviculectomy; partial	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	5
