mapping_source	mapping_set_label	subject_category	subject_id	subject_label	predicate_id	object_id	object_label	object_category	confidence	mapping_cardinality	mapping_justification	author_label	reviewer_label	mapping_provider	mapping_date	subject_vocabulary_version
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	NPPV Settings	700000101	IPAP Set (cmH2O)	skos:exactMatch	OMOP:44806798	Inspiratory positive airway pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000090	ICP Mean (mmHg)	skos:exactMatch	OMOP:21490593	Intracranial pressure (ICP) Mean	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000046	CVP (mmHg)	skos:exactMatch	OMOP:21490675	Central venous pressure (CVP)	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000013	Arterial Line BP	skos:exactMatch	OMOP:21490850	Invasive Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000014	Arterial Line BP 2	skos:exactMatch	OMOP:21490850	Invasive Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000016	Arterial Line MAP (mmHg)	skos:exactMatch	OMOP:21490852	Invasive Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000017	Arterial Line MAP (mmHg) 2	skos:exactMatch	OMOP:21490852	Invasive Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000007	Adult Vent Mode	skos:exactMatch	OMOP:3004921	Ventilation mode Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000192	SpO2	skos:exactMatch	OMOP:3013502	Oxygen saturation in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000205	Temp	skos:exactMatch	OMOP:3020891	Body temperature	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000174	Resp	skos:exactMatch	OMOP:3024171	Respiratory rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000043	Core (Body) Temperature	skos:exactMatch	OMOP:3025926	Body temperature - Core	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000108	MAP (mmHg)	skos:exactMatch	OMOP:3027598	Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000138	PAP (Mean)	skos:exactMatch	OMOP:3028074	Pulmonary artery Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000201	SVR (dyne*sec)/cm5	skos:exactMatch	OMOP:3035146	Systemic vascular Resistance	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000176	Richmond Agitation Sedation Scale (RASS)	skos:exactMatch	OMOP:36684829	Richmond agitation-sedation scale	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000128	O2 Del Method	skos:broadMatch	OMOP:4036936	Oxygen delivery	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000129	O2 Del Method #2	skos:broadMatch	OMOP:4036936	Oxygen delivery	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000168	Ramsay Scale (RS): Score	skos:exactMatch	OMOP:4105091	Ramsay sedation scale	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000025	BIS Monitor	skos:exactMatch	OMOP:4134573	Bispectral index	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000132	O2 Flow Rate (L/min)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000131	O2 Flow Rate #2 (LPM)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000042	Cooling/Warming device and therapy	skos:broadMatch	OMOP:4155144	Device used	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000239	Warming Device Type	skos:broadMatch	OMOP:4155144	Device used	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000041	CO (L/min)	skos:exactMatch	OMOP:4221102	Cardiac output	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000238	Warming Blanket Use	skos:exactMatch	OMOP:4225960	Warming blanket	Device	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000133	Overall CAM-ICU	skos:broadMatch	OMOP:42539072	Confusion Assessment Method short version score	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000161	Pulse	skos:exactMatch	OMOP:4280520	Pulse taking	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000064	FiO2 (%)	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000065	FIO2 (%) #2	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000029	BP	skos:exactMatch	OMOP:4326744	Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Old - ICU Vital Signs	700000057	ETCO2 (mmHg)	skos:exactMatch	OMOP:4353940	End tidal carbon dioxide partial pressure	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	OR Lines/Drains/Airways	700000010	Airway Device	skos:exactMatch	OMOP:4305545	Airway device present	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Intake and Output	700000222	Urinary Tube Net Output (mL)	skos:broadMatch	OMOP:3014315	Urine output	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000007	Adult Vent Mode	skos:exactMatch	OMOP:3004921	Ventilation mode Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000192	SpO2	skos:exactMatch	OMOP:3013502	Oxygen saturation in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000205	Temp	skos:exactMatch	OMOP:3020891	Body temperature	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000174	Resp	skos:exactMatch	OMOP:3024171	Respiratory rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000240	Weight	skos:exactMatch	OMOP:3025315	Body weight	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000108	MAP (mmHg)	skos:exactMatch	OMOP:3027598	Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000079	Height	skos:exactMatch	OMOP:3036277	Body height	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000128	O2 Del Method	skos:broadMatch	OMOP:4036936	Oxygen delivery	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000129	O2 Del Method #2	skos:broadMatch	OMOP:4036936	Oxygen delivery	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000132	O2 Flow Rate (L/min)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000131	O2 Flow Rate #2 (LPM)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000161	Pulse	skos:exactMatch	OMOP:4280520	Pulse taking	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000064	FiO2 (%)	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000065	FIO2 (%) #2	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000029	BP	skos:exactMatch	OMOP:4326744	Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	PCT Vitals & Pain	700000057	ETCO2 (mmHg)	skos:exactMatch	OMOP:4353940	End tidal carbon dioxide partial pressure	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Pediatric CRRT/Aquapheresis	700000217	Treatment Type	skos:broadMatch	OMOP:40486176	Hemodiafiltration technique	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Pediatric CRRT/Aquapheresis	700000217	Treatment Type	skos:broadMatch	OMOP:40487468	Hemodialysis technique	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Pediatric CRRT/Aquapheresis	700000141	Patient Fluid Removal/Ultrafiltration Set Rate (mL/hr)	skos:exactMatch	OMOP:44802820	Haemodialysis ultrafiltration rate	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Pediatric Intake/Output - OLD	700000034	Chest Tube Net Output (mL)	skos:broadMatch	OMOP:1030277	Chest tube output	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Pediatric Intake/Output - OLD	700000222	Urinary Tube Net Output (mL)	skos:broadMatch	OMOP:3014315	Urine output	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Pediatric Intake/Output - OLD	700000100	Intermittent Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Daily Cares/Safety	700000239	Warming Device Type	skos:broadMatch	OMOP:4155144	Device used	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Daily Cares/Safety	700000237	Warming Blanket	skos:exactMatch	OMOP:4225960	Warming blanket	Device	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Daily Cares/Safety	700000238	Warming Blanket Use	skos:exactMatch	OMOP:4225960	Warming blanket	Device	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Screenings	700000008	Advance Directive	skos:exactMatch	OMOP:46234705	Advance directive	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds SW/CM Assessment	700000008	Advance Directive	skos:exactMatch	OMOP:46234705	Advance directive	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds SW/CM Assessment	700000142	Payor Source	skos:exactMatch	OMOP:762460	Healthcare payer	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000090	ICP Mean (mmHg)	skos:exactMatch	OMOP:21490593	Intracranial pressure (ICP) Mean	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000044	CPP	skos:exactMatch	OMOP:21490695	Cerebral perfusion pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000007	Adult Vent Mode	skos:exactMatch	OMOP:3004921	Ventilation mode Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000119	Neo/Peds Vent Mode	skos:exactMatch	OMOP:3004921	Ventilation mode Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000192	SpO2	skos:exactMatch	OMOP:3013502	Oxygen saturation in Blood	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000205	Temp	skos:exactMatch	OMOP:3020891	Body temperature	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000174	Resp	skos:exactMatch	OMOP:3024171	Respiratory rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000240	Weight	skos:exactMatch	OMOP:3025315	Body weight	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000079	Height	skos:exactMatch	OMOP:3036277	Body height	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000176	Richmond Agitation Sedation Scale (RASS)	skos:exactMatch	OMOP:36684829	Richmond agitation-sedation scale	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000128	O2 Del Method	skos:broadMatch	OMOP:4036936	Oxygen delivery	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000129	O2 Del Method #2	skos:broadMatch	OMOP:4036936	Oxygen delivery	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000025	BIS Monitor	skos:exactMatch	OMOP:4134573	Bispectral index	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000132	O2 Flow Rate (L/min)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000131	O2 Flow Rate #2 (LPM)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000161	Pulse	skos:exactMatch	OMOP:4280520	Pulse taking	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000064	FiO2 (%)	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000065	FIO2 (%) #2	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000029	BP	skos:exactMatch	OMOP:4326744	Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vital Signs	700000057	ETCO2 (mmHg)	skos:exactMatch	OMOP:4353940	End tidal carbon dioxide partial pressure	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vitals & Intake/Output	700000222	Urinary Tube Net Output (mL)	skos:broadMatch	OMOP:3014315	Urine output	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vitals & Intake/Output	700000079	Height	skos:exactMatch	OMOP:3036277	Body height	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vitals & Intake/Output	700000176	Richmond Agitation Sedation Scale (RASS)	skos:exactMatch	OMOP:36684829	Richmond agitation-sedation scale	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds Vitals & Intake/Output	700000059	External Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds/PICU Assessment	700000190	Single Lumen Tube Size	skos:exactMatch	OMOP:21491186	Endotracheal tube Diameter	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds/PICU Assessment	700000159	Pressure Support (cm H2O)	skos:exactMatch	OMOP:3000461	Pressure support setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds/PICU Assessment	700000007	Adult Vent Mode	skos:exactMatch	OMOP:3004921	Ventilation mode Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds/PICU Assessment	700000228	Vent Mode	skos:exactMatch	OMOP:3004921	Ventilation mode Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds/PICU Assessment	700000175	Resp Rate (Set)	skos:exactMatch	OMOP:3007469	Breath rate setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Peds/PICU Assessment	700000234	Vt (Set, mL)	skos:exactMatch	OMOP:3012410	Tidal volume setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
